date,pos,window,code,rel_ret,rank,n_avail
2010-05-24,1608,early_post,XMANA,-0.025592054008750642,21.0,25
2010-05-24,1608,early_post,XMESY,-0.03760160078968622,25.0,25
2010-05-24,1608,early_post,XKAGT,-0.011369547768229404,16.0,25
2010-05-24,1608,early_post,XTAST,-0.027340168340914905,22.0,25
2010-05-24,1608,early_post,XTEKS,-0.0312094002785146,23.0,25
2010-05-24,1608,early_post,XUHIZ,0.02356047898414415,5.0,25
2010-05-24,1608,early_post,XELKT,-0.03245711099290949,24.0,25
2010-05-24,1608,early_post,XILTM,0.01106172229786595,9.0,25
2010-05-24,1608,early_post,XSPOR,0.07632913573623079,1.0,25
2010-05-24,1608,early_post,XTCRT,0.04007968147987251,3.0,25
2010-05-24,1608,early_post,XTRZM,0.01742746639621018,6.0,25
2010-05-24,1608,early_post,XULAS,0.04122566721412402,2.0,25
2010-05-24,1608,early_post,XUMAL,0.000630891906094222,13.0,25
2010-05-24,1608,early_post,XBANK,0.005072054520599556,11.0,25
2010-05-24,1608,early_post,XSGRT,0.006133461098092985,10.0,25
2010-05-24,1608,early_post,XFINK,-0.02399599556437182,19.0,25
2010-05-24,1608,early_post,XHOLD,-0.010981023773955378,15.0,25
2010-05-24,1608,early_post,XGMYO,-0.025212829547818894,20.0,25
2010-05-24,1608,early_post,XYORT,0.011951784942143329,8.0,25
2010-05-24,1608,early_post,XUTEK,0.011991620864579389,7.0,25
2010-05-24,1608,early_post,XBLSM,0.0371883477727708,4.0,25
2010-05-24,1608,early_post,XTUMY,-0.007107889488739083,14.0,25
2010-05-24,1608,mid_post,XUSIN,-0.017919721874048555,9.0,25
2010-05-24,1608,mid_post,XGIDA,0.052440537872644466,3.0,25
2010-05-24,1608,mid_post,XKMYA,-0.021154812777222975,11.0,25
2010-05-24,1608,mid_post,XMANA,-0.07250192161384761,20.0,25
2010-05-24,1608,mid_post,XMESY,-0.003264342447280022,6.0,25
2010-05-24,1608,mid_post,XKAGT,-0.019946318964151333,10.0,25
2010-05-24,1608,mid_post,XTAST,-0.03400032270747455,12.0,25
2010-05-24,1608,mid_post,XTEKS,-0.06303211585986723,17.0,25
2010-05-24,1608,mid_post,XUHIZ,-0.051907596466457706,16.0,25
2010-05-24,1608,mid_post,XELKT,-0.07089304195879476,19.0,25
2010-05-24,1608,mid_post,XILTM,-0.10108565499894584,24.0,25
2010-05-24,1608,mid_post,XSPOR,0.08452123683884838,1.0,25
2010-05-24,1608,mid_post,XTCRT,-0.007967023414114704,7.0,25
2010-05-24,1608,mid_post,XTRZM,-0.09025138270818933,22.0,25
2010-05-24,1608,mid_post,XULAS,0.05802412594647555,2.0,25
2010-05-24,1608,mid_post,XUMAL,0.02215114216627656,5.0,25
2010-05-24,1608,mid_post,XBANK,0.04381634963922898,4.0,25
2010-05-24,1608,mid_post,XSGRT,-0.03562929032377049,14.0,25
2010-05-24,1608,mid_post,XFINK,-0.046626506618096863,15.0,25
2010-05-24,1608,mid_post,XHOLD,-0.0354420382044589,13.0,25
2010-05-24,1608,mid_post,XGMYO,-0.06937622919238495,18.0,25
2010-05-24,1608,mid_post,XYORT,-0.07754821529460632,21.0,25
2010-05-24,1608,mid_post,XUTEK,-0.11182090250419907,25.0,25
2010-05-24,1608,mid_post,XBLSM,-0.09268191766547651,23.0,25
2010-05-24,1608,mid_post,XTUMY,-0.014208894920364257,8.0,25
2011-03-01,1801,chop,XUSIN,0.07880857723954993,13.0,25
2011-03-01,1801,chop,XGIDA,-0.03123998953163387,22.0,25
2011-03-01,1801,chop,XKMYA,0.08229431205675608,12.0,25
2011-03-01,1801,chop,XMANA,0.04895724120391076,17.0,25
2011-03-01,1801,chop,XMESY,0.16086264317944532,7.0,25
2011-03-01,1801,chop,XKAGT,0.14790713903760877,8.0,25
2011-03-01,1801,chop,XTAST,0.17110932815510327,6.0,25
2011-03-01,1801,chop,XTEKS,0.1420178425895,9.0,25
2011-03-01,1801,chop,XUHIZ,0.05623670393012614,14.0,25
2011-03-01,1801,chop,XELKT,-0.04366768663901888,24.0,25
2011-03-01,1801,chop,XILTM,0.05437412450748691,15.0,25
2011-03-01,1801,chop,XSPOR,0.21300234352338543,3.0,25
2011-03-01,1801,chop,XTCRT,0.049574280179271124,16.0,25
2011-03-01,1801,chop,XTRZM,0.18722859176177686,4.0,25
2011-03-01,1801,chop,XULAS,0.030573931924884334,19.0,25
2011-03-01,1801,chop,XUMAL,-0.035559076213604546,23.0,25
2011-03-01,1801,chop,XBANK,-0.0730186721693663,25.0,25
2011-03-01,1801,chop,XSGRT,0.046845485570447876,18.0,25
2011-03-01,1801,chop,XFINK,0.2166847901730029,2.0,25
2011-03-01,1801,chop,XHOLD,0.02086898552543026,21.0,25
2011-03-01,1801,chop,XGMYO,0.3209222708303572,1.0,25
2011-03-01,1801,chop,XYORT,0.024779345079113835,20.0,25
2011-03-01,1801,chop,XUTEK,0.08234058618895213,11.0,25
2011-03-01,1801,chop,XBLSM,0.1762928957268266,5.0,25
2011-03-01,1801,chop,XTUMY,0.09004641389279144,10.0,25
2011-03-01,1801,late_pre,XUSIN,0.035268683357113195,7.0,25
2011-03-01,1801,late_pre,XGIDA,0.1020150387410268,3.0,25
2011-03-01,1801,late_pre,XKMYA,0.04459609084551175,5.0,25
2011-03-01,1801,late_pre,XMANA,0.020939042883705516,9.0,25
2011-03-01,1801,late_pre,XMESY,-0.015286889120669667,17.0,25
2011-03-01,1801,late_pre,XKAGT,0.0076144938738880175,12.0,25
2011-03-01,1801,late_pre,XTAST,-0.006570431751678263,16.0,25
2011-03-01,1801,late_pre,XTEKS,0.031744684971219184,8.0,25
2011-03-01,1801,late_pre,XUHIZ,0.0011443077584261108,13.0,25
2011-03-01,1801,late_pre,XELKT,-0.0015689891774898213,14.0,25
2011-03-01,1801,late_pre,XILTM,0.01645361539182688,10.0,25
2011-03-01,1801,late_pre,XSPOR,0.09190853860799353,4.0,25
2011-03-01,1801,late_pre,XTCRT,0.038173150620207874,6.0,25
2011-03-01,1801,late_pre,XTRZM,-0.04784736229399411,23.0,25
2011-03-01,1801,late_pre,XULAS,-0.08010076710776559,25.0,25
2011-03-01,1801,late_pre,XUMAL,-0.01779658058331124,20.0,25
2011-03-01,1801,late_pre,XBANK,-0.015323300610688873,18.0,25
2011-03-01,1801,late_pre,XSGRT,-0.0721633753646671,24.0,25
2011-03-01,1801,late_pre,XFINK,-0.030000946679594742,21.0,25
2011-03-01,1801,late_pre,XHOLD,-0.016409837322465037,19.0,25
2011-03-01,1801,late_pre,XGMYO,-0.04670057065612798,22.0,25
2011-03-01,1801,late_pre,XYORT,0.01057549749689013,11.0,25
2011-03-01,1801,late_pre,XUTEK,0.17329658529971637,2.0,25
2011-03-01,1801,late_pre,XBLSM,0.27697541345812215,1.0,25
2011-03-01,1801,late_pre,XTUMY,-0.0021713258615547737,15.0,25
2011-03-01,1801,early_post,XUSIN,-0.026492155794814565,15.0,25
2011-03-01,1801,early_post,XGIDA,-0.08005312374719964,24.0,25
2011-03-01,1801,early_post,XKMYA,-0.031799463535473915,16.0,25
2011-03-01,1801,early_post,XMANA,0.015864971854752108,4.0,25
2011-03-01,1801,early_post,XMESY,-0.0015108456639669754,7.0,25
2011-03-01,1801,early_post,XKAGT,-0.011769006355740519,9.0,25
2011-03-01,1801,early_post,XTAST,-0.012183391481927375,10.0,25
2011-03-01,1801,early_post,XTEKS,-0.0037402687378784716,8.0,25
2011-03-01,1801,early_post,XUHIZ,-0.05581668946638296,22.0,25
2011-03-01,1801,early_post,XELKT,-0.014310253283995378,12.0,25
2011-03-01,1801,early_post,XILTM,-0.05725681913875569,23.0,25
2011-03-01,1801,early_post,XSPOR,-0.054684294377146836,21.0,25
2011-03-01,1801,early_post,XTCRT,-0.09867109209050795,25.0,25
2011-03-01,1801,early_post,XTRZM,0.0054749485567302525,6.0,25
2011-03-01,1801,early_post,XULAS,-0.013648564957688958,11.0,25
2011-03-01,1801,early_post,XUMAL,0.025923935766781536,2.0,25
2011-03-01,1801,early_post,XBANK,0.016011732978025828,3.0,25
2011-03-01,1801,early_post,XSGRT,-0.049712703857168306,19.0,25
2011-03-01,1801,early_post,XFINK,-0.047946381623706236,18.0,25
2011-03-01,1801,early_post,XHOLD,0.06118498410698958,1.0,25
2011-03-01,1801,early_post,XGMYO,0.011127740689466314,5.0,25
2011-03-01,1801,early_post,XYORT,-0.02186887209434296,14.0,25
2011-03-01,1801,early_post,XUTEK,-0.03842426863935233,17.0,25
2011-03-01,1801,early_post,XBLSM,-0.05182430319390052,20.0,25
2011-03-01,1801,early_post,XTUMY,-0.02163767065426314,13.0,25
2011-03-01,1801,mid_post,XUSIN,0.07134999636875694,8.0,25
2011-03-01,1801,mid_post,XGIDA,0.07382898305885077,7.0,25
2011-03-01,1801,mid_post,XKMYA,0.08492970883825235,5.0,25
2011-03-01,1801,mid_post,XMANA,0.08012430064480514,6.0,25
2011-03-01,1801,mid_post,XMESY,0.06296805614865053,10.0,25
2011-03-01,1801,mid_post,XKAGT,0.04704734272669464,13.0,25
2011-03-01,1801,mid_post,XTAST,0.031720557824043816,17.0,25
2011-03-01,1801,mid_post,XTEKS,0.1991105593298257,1.0,25
2011-03-01,1801,mid_post,XUHIZ,0.0013614660906497988,19.0,25
2011-03-01,1801,mid_post,XELKT,0.06305807631454008,9.0,25
2011-03-01,1801,mid_post,XILTM,-0.015825414757287826,22.0,25
2011-03-01,1801,mid_post,XSPOR,-0.05500862208487134,25.0,25
2011-03-01,1801,mid_post,XTCRT,0.03242994098862795,16.0,25
2011-03-01,1801,mid_post,XTRZM,0.119257693300159,2.0,25
2011-03-01,1801,mid_post,XULAS,-0.04956469814767139,24.0,25
2011-03-01,1801,mid_post,XUMAL,-0.013759635432274875,21.0,25
2011-03-01,1801,mid_post,XBANK,-0.03211600816206861,23.0,25
2011-03-01,1801,mid_post,XSGRT,0.09908776178112255,4.0,25
2011-03-01,1801,mid_post,XFINK,0.03529847455435209,15.0,25
2011-03-01,1801,mid_post,XHOLD,0.015460254033081933,18.0,25
2011-03-01,1801,mid_post,XGMYO,0.056348830407094486,12.0,25
2011-03-01,1801,mid_post,XYORT,0.0012015139423220411,20.0,25
2011-03-01,1801,mid_post,XUTEK,0.05705327309422081,11.0,25
2011-03-01,1801,mid_post,XBLSM,0.04459247078306583,14.0,25
2011-03-01,1801,mid_post,XTUMY,0.10570564388978143,3.0,25
2011-08-09,1915,chop,XUSIN,0.0024381779500984857,10.0,25
2011-08-09,1915,chop,XGIDA,0.03497811955777552,3.0,25
2011-08-09,1915,chop,XKMYA,-0.0064575719182731195,13.0,25
2011-08-09,1915,chop,XMANA,0.022541776099880395,5.0,25
2011-08-09,1915,chop,XMESY,-0.010935207843687955,16.0,25
2011-08-09,1915,chop,XKAGT,-0.039867684147520066,23.0,25
2011-08-09,1915,chop,XTAST,-0.02710058838858842,18.0,25
2011-08-09,1915,chop,XTEKS,-0.06905355320014916,24.0,25
2011-08-09,1915,chop,XUHIZ,0.008030034191234159,8.0,25
2011-08-09,1915,chop,XELKT,-0.006986532688550651,14.0,25
2011-08-09,1915,chop,XILTM,0.018738297967644257,6.0,25
2011-08-09,1915,chop,XSPOR,-0.08938741200755052,25.0,25
2011-08-09,1915,chop,XTCRT,0.04690978661613043,1.0,25
2011-08-09,1915,chop,XTRZM,0.0025582622309147096,9.0,25
2011-08-09,1915,chop,XULAS,-0.03723637998333973,20.0,25
2011-08-09,1915,chop,XUMAL,-0.005771199887244505,12.0,25
2011-08-09,1915,chop,XBANK,0.01061688507713765,7.0,25
2011-08-09,1915,chop,XSGRT,-0.03575560462413885,19.0,25
2011-08-09,1915,chop,XFINK,-0.03915725137794612,21.0,25
2011-08-09,1915,chop,XHOLD,-0.039614772773879814,22.0,25
2011-08-09,1915,chop,XGMYO,-0.019301501441807867,17.0,25
2011-08-09,1915,chop,XYORT,0.04558695716838368,2.0,25
2011-08-09,1915,chop,XUTEK,0.03086589325366773,4.0,25
2011-08-09,1915,chop,XBLSM,0.0021499845836367992,11.0,25
2011-08-09,1915,chop,XTUMY,-0.007436027891482788,15.0,25
2011-08-09,1915,late_pre,XUSIN,-0.01694394128509702,8.0,25
2011-08-09,1915,late_pre,XGIDA,0.08599075348177809,2.0,25
2011-08-09,1915,late_pre,XKMYA,-0.06456021886074637,18.0,25
2011-08-09,1915,late_pre,XMANA,-0.028188943030797775,11.0,25
2011-08-09,1915,late_pre,XMESY,-0.07248222585217878,20.0,25
2011-08-09,1915,late_pre,XKAGT,-0.028249523439086488,12.0,25
2011-08-09,1915,late_pre,XTAST,-0.024821874170231073,9.0,25
2011-08-09,1915,late_pre,XTEKS,-0.08085042998510095,22.0,25
2011-08-09,1915,late_pre,XUHIZ,0.04786911380140768,4.0,25
2011-08-09,1915,late_pre,XELKT,-0.07205336936565865,19.0,25
2011-08-09,1915,late_pre,XILTM,0.07584177193568364,3.0,25
2011-08-09,1915,late_pre,XSPOR,-0.17207488323371511,25.0,25
2011-08-09,1915,late_pre,XTCRT,0.10230163264731018,1.0,25
2011-08-09,1915,late_pre,XTRZM,-0.13716654901223801,24.0,25
2011-08-09,1915,late_pre,XULAS,-0.07472947210414949,21.0,25
2011-08-09,1915,late_pre,XUMAL,-0.014470915305962895,7.0,25
2011-08-09,1915,late_pre,XBANK,-0.00968623599240337,6.0,25
2011-08-09,1915,late_pre,XSGRT,-0.056775670290119984,16.0,25
2011-08-09,1915,late_pre,XFINK,-0.061961180528099735,17.0,25
2011-08-09,1915,late_pre,XHOLD,-0.006210759475756,5.0,25
2011-08-09,1915,late_pre,XGMYO,-0.09987957173934447,23.0,25
2011-08-09,1915,late_pre,XYORT,-0.025591631522376868,10.0,25
2011-08-09,1915,late_pre,XUTEK,-0.03509925292990512,13.0,25
2011-08-09,1915,late_pre,XBLSM,-0.04753535690984656,15.0,25
2011-08-09,1915,late_pre,XTUMY,-0.0382733992022114,14.0,25
2011-08-09,1915,early_post,XUSIN,0.005794100146470305,16.0,25
2011-08-09,1915,early_post,XGIDA,-0.06529796530345733,25.0,25
2011-08-09,1915,early_post,XKMYA,0.03745406718245903,8.0,25
2011-08-09,1915,early_post,XMANA,0.018358611358640697,13.0,25
2011-08-09,1915,early_post,XMESY,0.02533137865179902,10.0,25
2011-08-09,1915,early_post,XKAGT,0.0068559097536593505,15.0,25
2011-08-09,1915,early_post,XTAST,0.018868568333879177,12.0,25
2011-08-09,1915,early_post,XTEKS,0.08852431180976073,2.0,25
2011-08-09,1915,early_post,XUHIZ,-0.04478589569531155,22.0,25
2011-08-09,1915,early_post,XELKT,0.04952012823282925,6.0,25
2011-08-09,1915,early_post,XILTM,-0.059547167766379694,24.0,25
2011-08-09,1915,early_post,XSPOR,0.14783546478779908,1.0,25
2011-08-09,1915,early_post,XTCRT,-0.039950104100829,21.0,25
2011-08-09,1915,early_post,XTRZM,0.07898441052766092,3.0,25
2011-08-09,1915,early_post,XULAS,-0.05697003791727229,23.0,25
2011-08-09,1915,early_post,XUMAL,0.01821051234908233,14.0,25
2011-08-09,1915,early_post,XBANK,0.027513451519462606,9.0,25
2011-08-09,1915,early_post,XSGRT,-0.017064100919612857,18.0,25
2011-08-09,1915,early_post,XFINK,0.038907055880611496,7.0,25
2011-08-09,1915,early_post,XHOLD,-0.012405673288288899,17.0,25
2011-08-09,1915,early_post,XGMYO,0.06495831926647933,5.0,25
2011-08-09,1915,early_post,XYORT,0.0787361407990732,4.0,25
2011-08-09,1915,early_post,XUTEK,-0.03368425814998721,20.0,25
2011-08-09,1915,early_post,XBLSM,-0.02231058982883849,19.0,25
2011-08-09,1915,early_post,XTUMY,0.023819694166600236,11.0,25
2011-08-09,1915,mid_post,XUSIN,-0.005195849906830086,11.0,25
2011-08-09,1915,mid_post,XGIDA,-0.009307960826008266,13.0,25
2011-08-09,1915,mid_post,XKMYA,0.039453061093632336,4.0,25
2011-08-09,1915,mid_post,XMANA,-0.07135783132169782,22.0,25
2011-08-09,1915,mid_post,XMESY,0.04475305776821936,2.0,25
2011-08-09,1915,mid_post,XKAGT,-0.057794177001669,20.0,25
2011-08-09,1915,mid_post,XTAST,-0.027895878773394722,15.0,25
2011-08-09,1915,mid_post,XTEKS,-0.03712441761998675,17.0,25
2011-08-09,1915,mid_post,XUHIZ,-0.028708658245496288,16.0,25
2011-08-09,1915,mid_post,XELKT,-0.11777804190979979,25.0,25
2011-08-09,1915,mid_post,XILTM,0.01577154222104804,7.0,25
2011-08-09,1915,mid_post,XSPOR,-0.007488121360215816,12.0,25
2011-08-09,1915,mid_post,XTCRT,-0.07821023294277762,23.0,25
2011-08-09,1915,mid_post,XTRZM,-0.08490452151549976,24.0,25
2011-08-09,1915,mid_post,XULAS,-0.039137324367905846,18.0,25
2011-08-09,1915,mid_post,XUMAL,0.0071721629108998375,8.0,25
2011-08-09,1915,mid_post,XBANK,-0.0014419122619002689,10.0,25
2011-08-09,1915,mid_post,XSGRT,-0.06961755804700309,21.0,25
2011-08-09,1915,mid_post,XFINK,-0.05681642708357004,19.0,25
2011-08-09,1915,mid_post,XHOLD,0.027105879608948502,6.0,25
2011-08-09,1915,mid_post,XGMYO,0.03945183069212743,5.0,25
2011-08-09,1915,mid_post,XYORT,-0.0013916576904347,9.0,25
2011-08-09,1915,mid_post,XUTEK,0.042070849507659824,3.0,25
2011-08-09,1915,mid_post,XBLSM,0.09561889808188839,1.0,25
2011-08-09,1915,mid_post,XTUMY,-0.023131937922385992,14.0,25
2011-11-23,1985,chop,XUSIN,0.04677279057985473,7.0,25
2011-11-23,1985,chop,XGIDA,0.052388547743216884,6.0,25
2011-11-23,1985,chop,XKMYA,0.07535739584033196,4.0,25
2011-11-23,1985,chop,XMANA,0.03229394677109032,10.0,25
2011-11-23,1985,chop,XMESY,0.08401501695499314,3.0,25
2011-11-23,1985,chop,XKAGT,-0.03000873837959328,19.0,25
2011-11-23,1985,chop,XTAST,0.02551380017105931,11.0,25
2011-11-23,1985,chop,XTEKS,0.04676491819579587,8.0,25
2011-11-23,1985,chop,XUHIZ,-0.010635703611332037,15.0,25
2011-11-23,1985,chop,XELKT,-0.10487474688265896,25.0,25
2011-11-23,1985,chop,XILTM,0.02360334005174569,13.0,25
2011-11-23,1985,chop,XSPOR,-0.0835436119905284,24.0,25
2011-11-23,1985,chop,XTCRT,-0.049987952561878934,22.0,25
2011-11-23,1985,chop,XTRZM,-0.07497158807343796,23.0,25
2011-11-23,1985,chop,XULAS,-0.02010135004105229,17.0,25
2011-11-23,1985,chop,XUMAL,-0.015869156704700682,16.0,25
2011-11-23,1985,chop,XBANK,-0.034395280217079716,21.0,25
2011-11-23,1985,chop,XSGRT,-0.02584170781865458,18.0,25
2011-11-23,1985,chop,XFINK,-0.03335103518434779,20.0,25
2011-11-23,1985,chop,XHOLD,0.015815531511328418,14.0,25
2011-11-23,1985,chop,XGMYO,0.06534569107867383,5.0,25
2011-11-23,1985,chop,XYORT,0.03659269626112227,9.0,25
2011-11-23,1985,chop,XUTEK,0.0926890457391849,2.0,25
2011-11-23,1985,chop,XBLSM,0.13577103949741764,1.0,25
2011-11-23,1985,chop,XTUMY,0.023918077323930254,12.0,25
2011-11-23,1985,late_pre,XUSIN,0.027359513571356908,7.0,25
2011-11-23,1985,late_pre,XGIDA,0.06605944979638678,2.0,25
2011-11-23,1985,late_pre,XKMYA,0.017519876199019402,10.0,25
2011-11-23,1985,late_pre,XMANA,-0.030258216326965792,23.0,25
2011-11-23,1985,late_pre,XMESY,-0.016863532771050238,19.0,25
2011-11-23,1985,late_pre,XKAGT,0.019393914447258354,9.0,25
2011-11-23,1985,late_pre,XTAST,0.030589905499367798,6.0,25
2011-11-23,1985,late_pre,XTEKS,0.005295853112325721,17.0,25
2011-11-23,1985,late_pre,XUHIZ,0.024625918139454694,8.0,25
2011-11-23,1985,late_pre,XELKT,-0.0862855928506453,25.0,25
2011-11-23,1985,late_pre,XILTM,0.045645030484831595,5.0,25
2011-11-23,1985,late_pre,XSPOR,0.007505320654531467,16.0,25
2011-11-23,1985,late_pre,XTCRT,0.008813552359356214,15.0,25
2011-11-23,1985,late_pre,XTRZM,0.010117681486754737,14.0,25
2011-11-23,1985,late_pre,XULAS,0.015966503457759074,11.0,25
2011-11-23,1985,late_pre,XUMAL,-0.020512426547643625,21.0,25
2011-11-23,1985,late_pre,XBANK,-0.018693436464599755,20.0,25
2011-11-23,1985,late_pre,XSGRT,0.0662350604266887,1.0,25
2011-11-23,1985,late_pre,XFINK,0.056420369264705506,4.0,25
2011-11-23,1985,late_pre,XHOLD,-0.025361535463715,22.0,25
2011-11-23,1985,late_pre,XGMYO,-0.04270763329966598,24.0,25
2011-11-23,1985,late_pre,XYORT,0.06415796922642236,3.0,25
2011-11-23,1985,late_pre,XUTEK,0.013819801655680086,12.0,25
2011-11-23,1985,late_pre,XBLSM,-0.014728729779787897,18.0,25
2011-11-23,1985,late_pre,XTUMY,0.010168993136005833,13.0,25
2011-11-23,1985,early_post,XUSIN,-0.005136076734357564,8.0,25
2011-11-23,1985,early_post,XGIDA,0.010833734829781339,6.0,25
2011-11-23,1985,early_post,XKMYA,0.019996300039768933,4.0,25
2011-11-23,1985,early_post,XMANA,0.01708929637714074,5.0,25
2011-11-23,1985,early_post,XMESY,-0.0268721072305671,13.0,25
2011-11-23,1985,early_post,XKAGT,-0.1423975299946184,24.0,25
2011-11-23,1985,early_post,XTAST,-0.07729029807079923,22.0,25
2011-11-23,1985,early_post,XTEKS,-0.03360997667683008,14.0,25
2011-11-23,1985,early_post,XUHIZ,0.01044962118406767,7.0,25
2011-11-23,1985,early_post,XELKT,-0.017133761585248708,10.0,25
2011-11-23,1985,early_post,XILTM,0.03805707504363198,1.0,25
2011-11-23,1985,early_post,XSPOR,-0.14814885477558992,25.0,25
2011-11-23,1985,early_post,XTCRT,0.02763350402312259,2.0,25
2011-11-23,1985,early_post,XTRZM,-0.09122594327767874,23.0,25
2011-11-23,1985,early_post,XULAS,-0.07284251465042635,21.0,25
2011-11-23,1985,early_post,XUMAL,-0.008459397618817421,9.0,25
2011-11-23,1985,early_post,XBANK,-0.018735422167910354,12.0,25
2011-11-23,1985,early_post,XSGRT,-0.04283598568123903,16.0,25
2011-11-23,1985,early_post,XFINK,-0.017510034749868675,11.0,25
2011-11-23,1985,early_post,XHOLD,0.026992127526423992,3.0,25
2011-11-23,1985,early_post,XGMYO,-0.05397348269363911,19.0,25
2011-11-23,1985,early_post,XYORT,-0.04328139395036046,17.0,25
2011-11-23,1985,early_post,XUTEK,-0.04980129659750965,18.0,25
2011-11-23,1985,early_post,XBLSM,-0.06347072940496035,20.0,25
2011-11-23,1985,early_post,XTUMY,-0.04143741305991244,15.0,25
2011-11-23,1985,mid_post,XUSIN,-0.003263356825250696,9.0,25
2011-11-23,1985,mid_post,XGIDA,-0.017403704215345206,13.0,25
2011-11-23,1985,mid_post,XKMYA,-0.037424417717268565,20.0,25
2011-11-23,1985,mid_post,XMANA,-0.004346349165137875,10.0,25
2011-11-23,1985,mid_post,XMESY,0.11476792330570196,1.0,25
2011-11-23,1985,mid_post,XKAGT,0.04088042160886318,2.0,25
2011-11-23,1985,mid_post,XTAST,-0.027322040766547095,18.0,25
2011-11-23,1985,mid_post,XTEKS,-0.030107711395506498,19.0,25
2011-11-23,1985,mid_post,XUHIZ,-0.010682794561017506,11.0,25
2011-11-23,1985,mid_post,XELKT,-0.10025771265872574,25.0,25
2011-11-23,1985,mid_post,XILTM,-0.018289630524079614,14.0,25
2011-11-23,1985,mid_post,XSPOR,-0.02452516160746765,15.0,25
2011-11-23,1985,mid_post,XTCRT,-0.0031534631218725906,8.0,25
2011-11-23,1985,mid_post,XTRZM,-0.03955251806160187,21.0,25
2011-11-23,1985,mid_post,XULAS,-0.06291738047011486,23.0,25
2011-11-23,1985,mid_post,XUMAL,5.6031024193492485e-05,7.0,25
2011-11-23,1985,mid_post,XBANK,0.008056350115046795,6.0,25
2011-11-23,1985,mid_post,XSGRT,0.040724935277478336,3.0,25
2011-11-23,1985,mid_post,XFINK,0.014490925115333786,4.0,25
2011-11-23,1985,mid_post,XHOLD,-0.015049651692303101,12.0,25
2011-11-23,1985,mid_post,XGMYO,-0.025368871378632418,16.0,25
2011-11-23,1985,mid_post,XYORT,-0.06744145678728031,24.0,25
2011-11-23,1985,mid_post,XUTEK,0.01001177948056542,5.0,25
2011-11-23,1985,mid_post,XBLSM,-0.04548164239858288,22.0,25
2011-11-23,1985,mid_post,XTUMY,-0.02701420833711321,17.0,25
2012-05-24,2114,chop,XUSIN,-0.023542454760355547,17.0,25
2012-05-24,2114,chop,XGIDA,-0.035662546466135314,20.0,25
2012-05-24,2114,chop,XKMYA,-0.06559072946340017,23.0,25
2012-05-24,2114,chop,XMANA,-0.036552984518399056,21.0,25
2012-05-24,2114,chop,XMESY,-0.02556208865913856,18.0,25
2012-05-24,2114,chop,XKAGT,0.13730734681531231,3.0,25
2012-05-24,2114,chop,XTAST,0.010498713625727296,11.0,25
2012-05-24,2114,chop,XTEKS,-0.0678638659334464,24.0,25
2012-05-24,2114,chop,XUHIZ,0.04203407062752951,7.0,25
2012-05-24,2114,chop,XELKT,0.010665599008677917,10.0,25
2012-05-24,2114,chop,XILTM,-0.038387717149213074,22.0,25
2012-05-24,2114,chop,XSPOR,0.07738922106683588,5.0,25
2012-05-24,2114,chop,XTCRT,0.1355233870163408,4.0,25
2012-05-24,2114,chop,XTRZM,-0.08507202827510119,25.0,25
2012-05-24,2114,chop,XULAS,0.004677942496680965,13.0,25
2012-05-24,2114,chop,XUMAL,-0.001450909348460483,15.0,25
2012-05-24,2114,chop,XBANK,0.006946837181716514,12.0,25
2012-05-24,2114,chop,XSGRT,0.05019044971061182,6.0,25
2012-05-24,2114,chop,XFINK,-0.01753050727178984,16.0,25
2012-05-24,2114,chop,XHOLD,-0.027614411131316796,19.0,25
2012-05-24,2114,chop,XGMYO,0.03203083549891539,8.0,25
2012-05-24,2114,chop,XYORT,-0.0002696585332512269,14.0,25
2012-05-24,2114,chop,XUTEK,0.23298307430038978,2.0,25
2012-05-24,2114,chop,XBLSM,0.28845002969641076,1.0,25
2012-05-24,2114,chop,XTUMY,0.024034080729737672,9.0,25
2012-05-24,2114,late_pre,XUSIN,0.020986915644874427,12.0,25
2012-05-24,2114,late_pre,XGIDA,0.06400062011163532,3.0,25
2012-05-24,2114,late_pre,XKMYA,0.0033575189170929054,17.0,25
2012-05-24,2114,late_pre,XMANA,-0.015176746516396888,21.0,25
2012-05-24,2114,late_pre,XMESY,0.04665400860494129,6.0,25
2012-05-24,2114,late_pre,XKAGT,0.022205761396183465,11.0,25
2012-05-24,2114,late_pre,XTAST,0.0024481567728876774,18.0,25
2012-05-24,2114,late_pre,XTEKS,0.019259964207748226,13.0,25
2012-05-24,2114,late_pre,XUHIZ,0.04640413382238706,7.0,25
2012-05-24,2114,late_pre,XELKT,-0.03535202411454508,23.0,25
2012-05-24,2114,late_pre,XILTM,0.031145130011639877,9.0,25
2012-05-24,2114,late_pre,XSPOR,-0.12309762468989882,25.0,25
2012-05-24,2114,late_pre,XTCRT,0.11203013109363114,1.0,25
2012-05-24,2114,late_pre,XTRZM,-0.0015139664226963,19.0,25
2012-05-24,2114,late_pre,XULAS,0.024336845390748207,10.0,25
2012-05-24,2114,late_pre,XUMAL,-0.021865788845511158,22.0,25
2012-05-24,2114,late_pre,XBANK,-0.03672529302131455,24.0,25
2012-05-24,2114,late_pre,XSGRT,0.011181404007402862,14.0,25
2012-05-24,2114,late_pre,XFINK,0.005426453955321153,16.0,25
2012-05-24,2114,late_pre,XHOLD,0.006799661621177511,15.0,25
2012-05-24,2114,late_pre,XGMYO,-0.010521598409792277,20.0,25
